"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition",Note,Quantity
International,"Obsidian Flames",074/197,74,Tadbulb,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",075/197,75,Tadbulb,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",075/197,75,Tadbulb,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",076/197,76,Tadbulb,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",076/197,76,Tadbulb,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",077/197,77,Bellibolt,Uncommon,Normal,English,Unspecified,,2
International,"Obsidian Flames",078/197,78,Bellibolt,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",078/197,78,Bellibolt,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",080/197,80,Cleffa,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",080/197,80,Cleffa,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",081/197,81,Clefairy,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",082/197,82,"Clefable ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",083/197,83,Togepi,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",083/197,83,Togepi,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",084/197,84,Togetic,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",085/197,85,Togekiss,Rare,"Normal Holo",English,Unspecified,,5
International,"Obsidian Flames",086/197,86,Espeon,Uncommon,Normal,English,Unspecified,,7
International,"Obsidian Flames",087/197,87,Snubbull,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",087/197,87,Snubbull,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",088/197,88,Granbull,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",088/197,88,Granbull,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",089/197,89,Mawile,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",089/197,89,Mawile,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",090/197,90,Spoink,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",090/197,90,Spoink,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",091/197,91,Grumpig,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",091/197,91,Grumpig,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",092/197,92,Lunatone,Uncommon,Normal,English,Unspecified,,6
International,"Obsidian Flames",092/197,92,Lunatone,Uncommon,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",093/197,93,Solrock,Uncommon,Normal,English,Unspecified,,4
International,"Obsidian Flames",093/197,93,Solrock,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",094/197,94,Baltoy,Common,Normal,English,Unspecified,,6
International,"Obsidian Flames",095/197,95,Claydol,Rare,"Normal Holo",English,Unspecified,,5
International,"Obsidian Flames",095/197,95,Claydol,Rare,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",097/197,97,Sinistea,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",097/197,97,Sinistea,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",098/197,98,Polteageist,Uncommon,Normal,English,Unspecified,,4
International,"Obsidian Flames",098/197,98,Polteageist,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",099/197,99,Greavard,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",099/197,99,Greavard,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",100/197,100,Greavard,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",100/197,100,Greavard,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",100/197,100,Greavard,Common,"Cosmos Holo",English,Unspecified,,1
International,"Obsidian Flames",101/197,101,Houndstone,Uncommon,Normal,English,Unspecified,,5
International,"Obsidian Flames",102/197,102,"Houndstone ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",103/197,103,Diglett,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",103/197,103,Diglett,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",104/197,104,Dugtrio,Uncommon,Normal,English,Unspecified,,6
International,"Obsidian Flames",105/197,105,Larvitar,Common,Normal,English,Unspecified,,5
International,"Obsidian Flames",105/197,105,Larvitar,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",106/197,106,Pupitar,Uncommon,Normal,English,Unspecified,,2
International,"Obsidian Flames",106/197,106,Pupitar,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",107/197,107,Nosepass,Common,Normal,English,Unspecified,,6
International,"Obsidian Flames",108/197,108,Barboach,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",109/197,109,Whiscash,Uncommon,Normal,English,Unspecified,,5
International,"Obsidian Flames",109/197,109,Whiscash,Uncommon,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",110/197,110,Bonsly,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",110/197,110,Bonsly,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",111/197,111,Drilbur,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",112/197,112,Stunfisk,Uncommon,Normal,English,Unspecified,,5
International,"Obsidian Flames",112/197,112,Stunfisk,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",113/197,113,Diggersby,Uncommon,Normal,English,Unspecified,,5
International,"Obsidian Flames",113/197,113,Diggersby,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",114/197,114,Crabrawler,Common,Normal,English,Unspecified,,5
International,"Obsidian Flames",115/197,115,Crabominable,Uncommon,Normal,English,Unspecified,,5
International,"Obsidian Flames",115/197,115,Crabominable,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",116/197,116,Rockruff,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",117/197,117,Lycanroc,Uncommon,Normal,English,Unspecified,,7
International,"Obsidian Flames",117/197,117,Lycanroc,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",118/197,118,Toedscool,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",118/197,118,Toedscool,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",119/197,119,Toedscruel,Uncommon,Normal,English,Unspecified,,7
International,"Obsidian Flames",120/197,120,"Klawf ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",121/197,121,Glimmet,Common,Normal,English,Unspecified,,5
International,"Obsidian Flames",122/197,122,Glimmet,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",123/197,123,"Glimmora ex","Double Rare","Normal Holo",English,Unspecified,,2
International,"Obsidian Flames",124/197,124,"Koraidon ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",125/197,125,"Charizard ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",126/197,126,"Paldean Wooper",Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",126/197,126,"Paldean Wooper",Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",127/197,127,"Paldean Wooper",Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",127/197,127,"Paldean Wooper",Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",128/197,128,"Paldean Clodsire",Uncommon,Normal,English,Unspecified,,2
International,"Obsidian Flames",128/197,128,"Paldean Clodsire",Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",129/197,129,"Paldean Clodsire",Uncommon,Normal,English,Unspecified,,2
International,"Obsidian Flames",129/197,129,"Paldean Clodsire",Uncommon,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",130/197,130,Umbreon,Uncommon,Normal,English,Unspecified,,5
International,"Obsidian Flames",130/197,130,Umbreon,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",130/197,130,Umbreon,Uncommon,"Trick or Trade 2024",English,Unspecified,,1
International,"Obsidian Flames",131/197,131,Houndour,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",131/197,131,Houndour,Common,"Trick or Trade 2024",English,Unspecified,,1
International,"Obsidian Flames",132/197,132,Houndour,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",132/197,132,Houndour,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",133/197,133,Houndoom,Uncommon,Normal,English,Unspecified,,4
International,"Obsidian Flames",133/197,133,Houndoom,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",133/197,133,Houndoom,Uncommon,"Trick or Trade 2024",English,Unspecified,,1
International,"Obsidian Flames",134/197,134,"Houndoom ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",136/197,136,Darkrai,Rare,"Normal Holo",English,Unspecified,,10
International,"Obsidian Flames",136/197,136,Darkrai,Rare,"Trick or Trade 2024",English,Unspecified,,1
International,"Obsidian Flames",137/197,137,Inkay,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",137/197,137,Inkay,Common,"Reverse Holo",English,Unspecified,,3
International,"Obsidian Flames",138/197,138,Malamar,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",138/197,138,Malamar,Uncommon,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",139/197,139,Salandit,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",139/197,139,Salandit,Common,"Reverse Holo",English,Unspecified,,3
International,"Obsidian Flames",139/197,139,Salandit,Common,"Battle Academy 2024 (Darkrai)",English,Unspecified,,1
International,"Obsidian Flames",140/197,140,Salazzle,Uncommon,Normal,English,Unspecified,,5
International,"Obsidian Flames",140/197,140,Salazzle,Uncommon,"Battle Academy 2024 (Darkrai)",English,Unspecified,,1
International,"Obsidian Flames",141/197,141,Scizor,Rare,"Normal Holo",English,Unspecified,,8
International,"Obsidian Flames",142/197,142,Skarmory,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",142/197,142,Skarmory,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",143/197,143,Mawile,Uncommon,Normal,English,Unspecified,,4
International,"Obsidian Flames",143/197,143,Mawile,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",144/197,144,Bronzor,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",144/197,144,Bronzor,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",145/197,145,Bronzong,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",145/197,145,Bronzong,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",146/197,146,Probopass,Uncommon,Normal,English,Unspecified,,4
International,"Obsidian Flames",147/197,147,Excadrill,Uncommon,Normal,English,Unspecified,,2
International,"Obsidian Flames",148/197,148,Pawniard,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",148/197,148,Pawniard,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",148/197,148,Pawniard,Common,"Cosmos Holo",English,Unspecified,,1
International,"Obsidian Flames",149/197,149,Bisharp,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",149/197,149,Bisharp,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",149/197,149,Bisharp,Common,"Cosmos Holo",English,Unspecified,,1
International,"Obsidian Flames",150/197,150,Kingambit,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",150/197,150,Kingambit,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",151/197,151,Togedemaru,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",152/197,152,Meltan,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",152/197,152,Meltan,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",153/197,153,"Melmetal ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",154/197,154,Varoom,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",155/197,155,Varoom,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",157/197,157,Dratini,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",157/197,157,Dratini,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",158/197,158,Dragonair,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",159/197,159,"Dragonite ex","Double Rare","Normal Holo",English,Unspecified,,1
International,"Obsidian Flames",160/197,160,Altaria,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",160/197,160,Altaria,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",161/197,161,Drampa,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",161/197,161,Drampa,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",162/197,162,Pidgey,Common,Normal,English,Unspecified,,6
International,"Obsidian Flames",162/197,162,Pidgey,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",163/197,163,Pidgeotto,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",163/197,163,Pidgeotto,Uncommon,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",165/197,165,Kangaskhan,Uncommon,Normal,English,Unspecified,,3
International,"Obsidian Flames",165/197,165,Kangaskhan,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",166/197,166,Eevee,Common,Normal,English,Unspecified,,4
International,"Obsidian Flames",166/197,166,Eevee,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",167/197,167,Zigzagoon,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",168/197,168,Linoone,Uncommon,Normal,English,Unspecified,,4
International,"Obsidian Flames",168/197,168,Linoone,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",169/197,169,Swablu,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",169/197,169,Swablu,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",170/197,170,Lillipup,Common,Normal,English,Unspecified,,5
International,"Obsidian Flames",170/197,170,Lillipup,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",171/197,171,Herdier,Common,Normal,English,Unspecified,,3
International,"Obsidian Flames",171/197,171,Herdier,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",172/197,172,Stoutland,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",172/197,172,Stoutland,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",173/197,173,Audino,Common,Normal,English,Unspecified,,5
International,"Obsidian Flames",173/197,173,Audino,Common,"Reverse Holo",English,Unspecified,,2
International,"Obsidian Flames",174/197,174,Bouffalant,Uncommon,Normal,English,Unspecified,,1
International,"Obsidian Flames",175/197,175,Bunnelby,Common,Normal,English,Unspecified,,2
International,"Obsidian Flames",175/197,175,Bunnelby,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",176/197,176,Yungoos,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",176/197,176,Yungoos,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",177/197,177,Gumshoos,Uncommon,Normal,English,Unspecified,,2
International,"Obsidian Flames",177/197,177,Gumshoos,Uncommon,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",178/197,178,Skwovet,Common,Normal,English,Unspecified,,1
International,"Obsidian Flames",178/197,178,Skwovet,Common,"Reverse Holo",English,Unspecified,,1
International,"Obsidian Flames",179/197,179,"Greedent ex","Double Rare","Normal Holo",English,Unspecified,,2
International,"Obsidian Flames",180/197,180,Lechonk,Common,Normal,English,Unspecified,,4
